NYIT College of Osteopathic Medicine · AQY BE-1510 (AQY BE-1510)
Instrument Data export
2/15/2022 to 2/16/2022
(UTC-06:00) Central Time (US & Canada)
Averaging period: 1 minute

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet
2022/02/15 16:36:00,0.0,44.8,0.8,17.32,44.4,5.1,Sample
2022/02/15 16:37:00,0.0,46.0,1.2,17.30,43.9,4.9,Sample
2022/02/15 16:38:00,0.0,45.2,0.7,17.29,43.6,4.8,Sample
2022/02/15 16:39:00,0.0,43.9,0.8,17.31,44.1,4.9,Sample
2022/02/15 16:40:00,0.0,45.0,0.8,17.30,44.0,4.9,Sample
2022/02/15 16:41:00,0.0,45.6,0.9,17.23,43.8,4.8,Sample
2022/02/15 16:42:00,0.0,46.5,1.0,17.20,44.3,4.9,Sample
2022/02/15 16:43:00,0.0,46.4,0.8,17.16,45.1,5.1,Sample
2022/02/15 16:44:00,0.0,46.5,0.9,17.05,45.2,5.1,Sample
2022/02/15 16:45:00,0.0,44.3,1.0,17.00,45.2,5.1,Sample
2022/02/15 16:46:00,0.0,45.2,0.9,17.00,45.5,5.1,Sample
2022/02/15 16:47:00,0.0,44.9,1.1,17.00,45.2,5.0,Sample
2022/02/15 16:48:00,0.0,46.3,1.0,16.98,45.1,5.0,Sample
2022/02/15 16:49:00,0.0,46.5,1.1,16.97,44.7,4.8,Sample
2022/02/15 16:50:00,0.0,45.4,1.2,16.92,45.1,4.9,Sample
2022/02/15 16:51:00,0.0,46.9,1.0,16.85,45.0,4.8,Sample
2022/02/15 16:52:00,0.0,47.2,1.0,16.88,44.9,4.8,Sample
2022/02/15 16:53:00,0.0,45.4,1.1,16.88,44.4,4.7,Sample
2022/02/15 16:54:00,0.0,46.1,1.1,16.86,44.7,4.7,Sample
2022/02/15 16:55:00,0.0,50.3,1.0,16.80,44.9,4.8,Sample
2022/02/15 16:56:00,0.0,52.1,1.2,16.80,45.2,4.8,Sample
2022/02/15 16:57:00,0.0,43.5,1.1,16.74,45.2,4.8,Sample
2022/02/15 16:58:00,0.0,45.3,1.1,16.68,45.1,4.7,Sample
2022/02/15 16:59:00,0.0,45.2,1.2,16.67,45.2,4.7,Sample
2022/02/15 17:00:00,0.0,45.5,1.1,16.62,45.1,4.7,Sample
2022/02/15 17:01:00,0.0,46.8,1.1,16.60,45.0,4.6,Sample
2022/02/15 17:02:00,0.0,43.8,1.1,16.58,45.2,4.6,Sample
2022/02/15 17:03:00,0.0,43.7,1.0,16.52,45.0,4.5,Sample
2022/02/15 17:04:00,0.0,44.6,1.0,16.60,44.6,4.5,Sample
2022/02/15 17:05:00,0.0,45.2,1.1,16.58,44.8,4.5,Sample
2022/02/15 17:06:00,0.0,44.2,1.2,16.52,45.1,4.6,Sample
2022/02/15 17:07:00,0.0,44.6,1.3,16.43,45.1,4.5,Sample
2022/02/15 17:08:00,0.0,44.7,1.3,16.39,45.1,4.4,Sample
2022/02/15 17:09:00,0.0,43.5,1.3,16.32,45.0,4.4,Sample
2022/02/15 17:10:00,0.0,43.5,1.3,16.30,45.0,4.3,Sample
2022/02/15 17:11:00,0.0,44.3,1.1,16.18,44.9,4.2,Sample
2022/02/15 17:12:00,0.0,43.7,1.1,16.17,44.8,4.2,Sample
2022/02/15 17:13:00,0.0,44.0,1.1,16.10,44.8,4.1,Sample
2022/02/15 17:14:00,0.0,42.8,1.0,16.07,44.8,4.1,Sample
2022/02/15 17:15:00,0.0,43.3,1.2,16.09,44.8,4.1,Sample
2022/02/15 17:16:00,0.0,47.1,1.1,16.00,44.7,4.0,Sample
2022/02/15 17:17:00,0.0,50.3,1.2,15.93,45.0,4.0,Sample
2022/02/15 17:18:00,0.0,42.8,1.1,15.80,44.9,3.9,Sample
2022/02/15 17:19:00,0.0,44.1,1.1,15.80,44.9,3.8,Sample
2022/02/15 17:20:00,0.0,45.1,1.1,15.82,44.7,3.8,Sample
2022/02/15 17:21:00,0.0,43.9,1.0,15.80,45.1,3.9,Sample
2022/02/15 17:22:00,0.0,44.2,1.0,15.74,45.4,4.0,Sample
2022/02/15 17:23:00,0.0,44.0,1.3,15.70,45.6,4.0,Sample
2022/02/15 17:24:00,0.0,43.9,1.1,15.76,45.5,4.0,Sample
2022/02/15 17:25:00,0.0,43.9,1.0,15.79,45.3,4.0,Sample
2022/02/15 17:26:00,0.0,46.0,1.1,15.63,45.8,4.0,Sample
2022/02/15 17:27:00,0.0,42.0,1.3,15.48,46.2,3.9,Sample
2022/02/15 17:28:00,0.0,42.1,1.3,15.48,46.4,4.0,Sample
2022/02/15 17:29:00,0.0,43.2,1.3,15.43,46.5,4.0,Sample
2022/02/15 17:30:00,0.0,44.5,1.4,15.36,46.9,4.1,Sample
2022/02/15 17:31:00,0.0,42.6,1.4,15.22,47.1,4.0,Sample
2022/02/15 17:32:00,0.0,41.2,1.1,15.25,47.4,4.1,Sample
2022/02/15 17:33:00,0.0,42.1,1.2,15.09,47.9,4.1,Sample
2022/02/15 17:34:00,0.0,42.3,1.1,15.00,48.1,4.1,Sample
2022/02/15 17:35:00,0.0,42.1,1.0,14.98,48.3,4.1,Sample
2022/02/15 17:36:00,0.0,41.8,1.0,14.89,48.4,4.1,Sample
2022/02/15 17:37:00,0.0,41.9,1.1,14.96,48.3,4.1,Sample
2022/02/15 17:38:00,0.0,42.1,1.0,14.91,48.6,4.2,Sample
2022/02/15 17:39:00,0.0,41.5,0.9,14.80,48.8,4.1,Sample
2022/02/15 17:40:00,0.0,41.8,1.0,14.62,49.4,4.1,Sample
2022/02/15 17:41:00,0.0,41.1,1.0,14.52,49.5,4.1,Sample
2022/02/15 17:42:00,0.0,40.6,1.1,14.39,49.8,4.0,Sample
2022/02/15 17:43:00,0.0,39.9,1.0,14.36,49.9,4.0,Sample
2022/02/15 17:44:00,0.0,40.3,1.0,14.38,50.0,4.1,Sample
2022/02/15 17:45:00,0.0,39.9,1.0,14.29,50.1,4.0,Sample
2022/02/15 17:46:00,0.0,40.7,1.0,14.23,50.2,4.0,Sample
2022/02/15 17:47:00,0.0,41.0,1.2,14.14,50.3,3.9,Sample
2022/02/15 17:48:00,0.0,41.5,1.2,14.31,50.2,4.1,Sample
2022/02/15 17:49:00,0.0,41.8,1.1,14.30,50.1,4.0,Sample
2022/02/15 17:50:00,0.0,42.1,1.1,14.28,50.2,4.0,Sample
2022/02/15 17:51:00,0.0,42.0,1.1,14.04,50.5,3.9,Sample
2022/02/15 17:52:00,0.0,40.8,1.1,14.13,50.6,4.0,Sample
2022/02/15 17:53:00,0.0,41.6,1.1,14.16,50.7,4.1,Sample
2022/02/15 17:54:00,0.0,41.2,1.2,14.08,50.8,4.0,Sample
2022/02/15 17:55:00,0.0,41.3,1.2,14.07,50.9,4.1,Sample
2022/02/15 17:56:00,0.0,41.4,1.1,14.04,51.1,4.1,Sample
2022/02/15 17:57:00,0.0,41.8,1.2,13.93,51.3,4.0,Sample
2022/02/15 17:58:00,0.0,41.4,1.2,13.83,51.5,4.0,Sample
2022/02/15 17:59:00,0.0,41.0,1.2,13.79,51.8,4.0,Sample
2022/02/15 18:00:00,0.0,40.2,1.2,13.77,51.9,4.0,Sample
2022/02/15 18:01:00,0.0,40.3,1.1,13.80,51.8,4.1,Sample
2022/02/15 18:02:00,0.0,40.7,1.3,13.72,52.0,4.0,Sample
2022/02/15 18:03:00,0.0,40.2,1.2,13.67,52.2,4.0,Sample
2022/02/15 18:04:00,0.0,41.0,1.2,13.68,52.1,4.0,Sample
2022/02/15 18:05:00,0.0,41.3,1.2,13.61,52.5,4.1,Sample
2022/02/15 18:06:00,0.0,40.6,1.1,13.66,52.3,4.1,Sample
2022/02/15 18:07:00,0.0,41.7,1.2,13.74,52.3,4.1,Sample
2022/02/15 18:08:00,0.0,41.4,1.2,13.64,52.5,4.1,Sample
2022/02/15 18:09:00,0.0,41.1,1.2,13.60,52.5,4.1,Sample
2022/02/15 18:10:00,0.0,41.6,1.3,13.57,52.6,4.1,Sample
2022/02/15 18:11:00,0.0,41.3,1.1,13.68,52.5,4.1,Sample
2022/02/15 18:12:00,0.0,41.7,1.2,13.71,52.5,4.2,Sample
2022/02/15 18:13:00,0.0,41.9,1.4,13.62,52.5,4.1,Sample
2022/02/15 18:14:00,0.0,41.1,1.3,13.62,52.6,4.1,Sample
2022/02/15 18:15:00,0.0,40.6,1.5,13.60,52.9,4.2,Sample
2022/02/15 18:16:00,0.0,40.2,1.5,13.57,53.1,4.2,Sample
2022/02/15 18:17:00,0.0,39.8,2.1,13.59,53.0,4.2,Sample
2022/02/15 18:18:00,0.0,39.9,2.3,13.48,53.3,4.2,Sample
2022/02/15 18:19:00,0.0,40.4,2.5,13.50,53.2,4.2,Sample
2022/02/15 18:20:00,0.0,40.1,2.9,13.49,53.4,4.2,Sample
2022/02/15 18:21:00,0.0,40.2,2.8,13.58,53.4,4.3,Sample
2022/02/15 18:22:00,0.0,40.3,2.8,13.51,53.5,4.2,Sample
2022/02/15 18:23:00,0.0,40.5,3.1,13.43,53.8,4.2,Sample
2022/02/15 18:24:00,0.0,39.0,3.0,13.32,53.8,4.2,Sample
2022/02/15 18:25:00,0.0,38.8,2.5,13.30,54.1,4.2,Sample
2022/02/15 18:26:00,0.0,39.1,2.8,13.18,54.6,4.2,Sample
2022/02/15 18:27:00,0.0,40.1,2.9,13.13,55.0,4.3,Sample
2022/02/15 18:28:00,0.0,39.4,2.8,13.12,55.0,4.3,Sample
2022/02/15 18:29:00,0.0,39.8,2.6,13.17,55.1,4.3,Sample
2022/02/15 18:30:00,0.0,39.8,2.8,13.14,55.1,4.3,Sample
2022/02/15 18:31:00,0.0,39.4,2.5,13.12,55.2,4.3,Sample
2022/02/15 18:32:00,0.0,40.1,2.0,13.13,55.1,4.3,Sample
2022/02/15 18:33:00,0.0,40.0,2.0,13.12,55.2,4.3,Sample
2022/02/15 18:34:00,0.0,37.9,2.6,12.94,55.1,4.1,Sample
2022/02/15 18:35:00,0.0,38.6,1.9,12.95,55.0,4.1,Sample
2022/02/15 18:36:00,0.0,40.3,2.1,12.98,55.0,4.1,Sample
2022/02/15 18:37:00,0.0,40.2,2.3,13.00,55.0,4.2,Sample
2022/02/15 18:38:00,0.0,39.2,2.1,13.00,55.0,4.2,Sample
2022/02/15 18:39:00,0.0,39.8,2.3,13.01,55.0,4.2,Sample
2022/02/15 18:40:00,0.0,39.7,2.3,12.95,55.0,4.1,Sample
2022/02/15 18:41:00,0.0,39.5,2.1,12.91,55.0,4.1,Sample
2022/02/15 18:42:00,0.0,40.2,2.0,12.86,55.0,4.0,Sample
2022/02/15 18:43:00,0.0,39.6,2.1,12.88,55.0,4.0,Sample
2022/02/15 18:44:00,0.0,39.6,1.9,12.88,55.0,4.1,Sample
2022/02/15 18:45:00,0.0,40.4,1.5,12.98,55.0,4.2,Sample
2022/02/15 18:46:00,0.0,40.4,2.0,13.04,55.1,4.2,Sample
2022/02/15 18:47:00,0.0,39.4,1.8,13.04,55.0,4.2,Sample
2022/02/15 18:48:00,0.0,38.8,1.6,13.01,55.0,4.2,Sample
2022/02/15 18:49:00,0.0,39.5,1.9,13.04,55.0,4.2,Sample
2022/02/15 18:50:00,0.0,39.7,1.9,13.01,54.9,4.1,Sample
2022/02/15 18:51:00,0.0,40.5,2.1,13.09,54.7,4.2,Sample
2022/02/15 18:52:00,0.0,40.8,2.2,13.18,54.3,4.2,Sample
2022/02/15 18:53:00,0.0,39.9,2.0,13.18,54.2,4.1,Sample
2022/02/15 18:54:00,0.0,37.7,1.8,13.05,54.4,4.1,Sample
2022/02/15 18:55:00,0.0,39.5,1.8,13.03,54.5,4.0,Sample
2022/02/15 18:56:00,0.0,40.7,1.9,13.12,54.2,4.1,Sample
2022/02/15 18:57:00,0.0,40.5,1.9,13.18,54.0,4.1,Sample
2022/02/15 18:58:00,0.0,40.2,2.1,13.07,54.1,4.0,Sample
2022/02/15 18:59:00,0.0,39.4,2.0,13.07,53.9,3.9,Sample
2022/02/15 19:00:00,0.0,40.8,2.0,13.12,53.9,4.0,Sample
2022/02/15 19:01:00,0.0,40.3,2.0,13.08,53.9,3.9,Sample
2022/02/15 19:02:00,0.0,40.6,2.0,13.11,53.9,4.0,Sample
2022/02/15 19:03:00,0.0,40.8,1.7,13.10,53.7,3.9,Sample
2022/02/15 19:04:00,0.0,39.8,2.1,13.16,53.4,3.9,Sample
2022/02/15 19:05:00,0.0,39.9,2.3,13.03,53.7,3.8,Sample
2022/02/15 19:06:00,0.0,39.9,2.5,13.06,53.7,3.9,Sample
2022/02/15 19:07:00,0.0,41.4,2.1,13.12,53.5,3.9,Sample
2022/02/15 19:08:00,0.0,41.5,2.5,13.20,53.4,3.9,Sample
2022/02/15 19:09:00,0.0,41.0,2.0,13.13,53.5,3.9,Sample
2022/02/15 19:10:00,0.0,40.4,2.4,13.12,53.6,3.9,Sample
2022/02/15 19:11:00,0.0,40.7,1.8,12.93,53.9,3.8,Sample
2022/02/15 19:12:00,0.0,40.7,1.6,12.79,54.4,3.8,Sample
2022/02/15 19:13:00,0.0,40.9,1.4,12.72,54.7,3.8,Sample
2022/02/15 19:14:00,0.0,38.9,1.5,12.51,54.7,3.6,Sample
2022/02/15 19:15:00,0.0,41.1,1.8,12.57,54.9,3.7,Sample
2022/02/15 19:16:00,0.0,40.5,1.6,12.48,55.0,3.7,Sample
2022/02/15 19:17:00,0.0,40.4,1.6,12.48,55.2,3.7,Sample
2022/02/15 19:18:00,0.0,41.3,1.2,12.62,54.9,3.8,Sample
2022/02/15 19:19:00,0.0,40.7,1.6,12.51,55.1,3.7,Sample
2022/02/15 19:20:00,0.0,42.1,1.7,12.40,55.5,3.7,Sample
2022/02/15 19:21:00,0.0,39.8,1.8,12.30,55.8,3.7,Sample
2022/02/15 19:22:00,0.0,40.7,2.0,12.38,55.9,3.8,Sample
2022/02/15 19:23:00,0.0,40.8,1.9,12.36,56.0,3.8,Sample
2022/02/15 19:24:00,0.0,40.1,1.9,12.20,56.5,3.8,Sample
2022/02/15 19:25:00,0.0,40.9,1.7,12.02,57.1,3.8,Sample
2022/02/15 19:26:00,0.0,39.7,1.8,12.03,57.2,3.8,Sample
2022/02/15 19:27:00,0.0,39.9,1.5,11.93,57.5,3.8,Sample
2022/02/15 19:28:00,0.0,40.5,1.5,11.99,57.7,3.9,Sample
2022/02/15 19:29:00,0.0,40.6,1.7,12.00,57.7,3.9,Sample
2022/02/15 19:30:00,0.0,40.3,1.8,11.88,57.9,3.9,Sample
2022/02/15 19:31:00,0.0,39.5,1.7,11.87,58.0,3.9,Sample
2022/02/15 19:32:00,0.0,40.3,1.7,11.86,58.1,3.9,Sample
2022/02/15 19:33:00,0.0,39.9,2.0,11.72,58.3,3.8,Sample
2022/02/15 19:34:00,0.0,39.6,2.0,11.72,58.1,3.7,Sample
2022/02/15 19:35:00,0.0,40.1,2.1,11.81,58.6,3.9,Sample
2022/02/15 19:36:00,0.0,39.1,2.4,11.71,58.5,3.8,Sample
2022/02/15 19:37:00,0.0,39.0,2.2,11.71,58.5,3.8,Sample
2022/02/15 19:38:00,0.0,39.8,2.0,11.83,58.3,3.9,Sample
2022/02/15 19:39:00,0.0,39.1,2.2,11.85,58.2,3.9,Sample
2022/02/15 19:40:00,0.0,39.6,2.1,11.80,58.1,3.8,Sample
2022/02/15 19:41:00,0.0,40.5,1.8,11.85,58.0,3.8,Sample
2022/02/15 19:42:00,0.0,40.8,2.0,11.92,58.0,3.9,Sample
2022/02/15 19:43:00,0.0,39.1,2.3,11.73,58.1,3.8,Sample
2022/02/15 19:44:00,0.0,39.0,2.7,11.69,58.3,3.8,Sample
2022/02/15 19:45:00,0.0,39.3,2.5,11.70,58.3,3.8,Sample
2022/02/15 19:46:00,0.0,39.7,2.4,11.81,58.2,3.9,Sample
2022/02/15 19:47:00,0.0,39.9,2.4,11.80,58.1,3.8,Sample
2022/02/15 19:48:00,0.0,39.6,2.3,11.70,58.1,3.7,Sample
2022/02/15 19:49:00,0.0,39.3,2.1,11.69,58.4,3.8,Sample
2022/02/15 19:50:00,0.0,39.5,2.5,11.62,58.3,3.7,Sample
2022/02/15 19:51:00,0.0,38.9,2.5,11.58,58.4,3.7,Sample
2022/02/15 19:52:00,0.0,38.5,2.4,11.57,58.6,3.7,Sample
2022/02/15 19:53:00,0.0,38.6,2.0,11.73,58.4,3.8,Sample
2022/02/15 19:54:00,0.0,39.2,1.9,11.87,58.1,3.9,Sample
2022/02/15 19:55:00,0.0,39.2,1.8,11.80,58.1,3.8,Sample
2022/02/15 19:56:00,0.0,40.1,2.0,11.76,58.2,3.8,Sample
2022/02/15 19:57:00,0.0,39.9,1.5,11.62,58.1,3.7,Sample
2022/02/15 19:58:00,0.0,39.5,1.7,11.55,58.3,3.6,Sample
2022/02/15 19:59:00,0.0,39.5,1.5,11.48,58.5,3.6,Sample
2022/02/15 20:00:00,0.0,40.8,1.3,11.52,58.5,3.7,Sample
2022/02/15 20:01:00,0.0,40.0,1.6,11.48,58.6,3.7,Sample
2022/02/15 20:02:00,0.0,38.9,1.5,11.33,58.8,3.5,Sample
2022/02/15 20:03:00,0.0,39.2,1.4,11.30,59.0,3.6,Sample
2022/02/15 20:04:00,0.0,39.4,1.4,11.24,59.2,3.6,Sample
2022/02/15 20:05:00,0.0,38.8,1.4,11.10,59.4,3.5,Sample
2022/02/15 20:06:00,0.0,38.9,1.4,11.10,59.7,3.5,Sample
2022/02/15 20:07:00,0.0,39.4,1.4,11.08,59.8,3.6,Sample
2022/02/15 20:08:00,0.0,39.2,1.4,11.18,59.8,3.6,Sample
2022/02/15 20:09:00,0.0,39.2,1.5,11.28,59.8,3.7,Sample
2022/02/15 20:10:00,0.0,38.7,1.5,11.23,59.7,3.7,Sample
2022/02/15 20:11:00,0.0,36.8,1.7,11.18,59.7,3.6,Sample
2022/02/15 20:12:00,0.0,37.3,1.6,11.19,59.7,3.6,Sample
2022/02/15 20:13:00,0.0,38.0,1.4,11.18,59.9,3.7,Sample
2022/02/15 20:14:00,0.0,39.9,1.5,11.18,60.0,3.7,Sample
2022/02/15 20:15:00,0.0,39.7,1.8,11.19,60.0,3.7,Sample
2022/02/15 20:16:00,0.0,39.2,1.5,11.13,60.1,3.7,Sample
2022/02/15 20:17:00,0.0,39.3,1.5,11.06,60.3,3.6,Sample
2022/02/15 20:18:00,0.0,39.6,1.8,11.07,60.5,3.7,Sample
2022/02/15 20:19:00,0.0,39.1,1.8,11.08,60.7,3.8,Sample
2022/02/15 20:20:00,0.0,38.2,1.5,11.00,60.7,3.7,Sample
2022/02/15 20:21:00,0.0,38.3,1.6,10.94,61.0,3.7,Sample
2022/02/15 20:22:00,0.0,38.2,1.8,10.90,61.3,3.7,Sample
2022/02/15 20:23:00,0.0,38.0,1.9,10.87,61.5,3.8,Sample
2022/02/15 20:24:00,0.0,37.6,1.8,10.84,61.5,3.7,Sample
2022/02/15 20:25:00,0.0,38.2,2.1,10.90,61.5,3.8,Sample
2022/02/15 20:26:00,0.0,38.0,1.8,10.93,61.4,3.8,Sample
2022/02/15 20:27:00,0.0,37.5,2.1,10.98,61.4,3.8,Sample
2022/02/15 20:28:00,0.0,36.0,1.8,10.83,61.4,3.7,Sample
2022/02/15 20:29:00,0.0,34.0,2.3,10.86,61.6,3.8,Sample
2022/02/15 20:30:00,0.0,33.4,2.1,10.93,61.5,3.8,Sample
2022/02/15 20:31:00,0.0,36.3,2.1,10.92,61.3,3.8,Sample
2022/02/15 20:32:00,0.0,38.8,2.1,10.98,61.2,3.8,Sample
2022/02/15 20:33:00,0.0,38.4,2.2,10.89,61.2,3.7,Sample
2022/02/15 20:34:00,0.0,38.6,2.2,10.98,61.3,3.8,Sample
2022/02/15 20:35:00,0.0,39.2,2.1,11.00,61.2,3.8,Sample
2022/02/15 20:36:00,0.0,38.7,2.3,11.01,61.1,3.8,Sample
2022/02/15 20:37:00,0.0,38.6,2.1,11.10,61.1,3.9,Sample
2022/02/15 20:38:00,0.0,37.9,2.4,11.01,61.1,3.8,Sample
2022/02/15 20:39:00,0.0,37.6,2.4,10.90,61.4,3.8,Sample
2022/02/15 20:40:00,0.0,37.1,2.6,10.95,61.5,3.8,Sample
2022/02/15 20:41:00,0.0,36.6,2.4,11.08,61.3,3.9,Sample
2022/02/15 20:42:00,0.0,36.6,2.6,11.13,61.0,3.9,Sample
2022/02/15 20:43:00,0.0,37.4,2.7,11.18,60.7,3.9,Sample
2022/02/15 20:44:00,0.0,37.7,2.6,11.06,60.5,3.7,Sample
2022/02/15 20:45:00,0.0,39.3,2.3,11.22,60.5,3.8,Sample
2022/02/15 20:46:00,0.0,39.2,2.5,11.23,60.2,3.8,Sample
2022/02/15 20:47:00,0.0,38.8,2.2,11.25,59.9,3.7,Sample
2022/02/15 20:48:00,0.0,38.3,2.1,11.18,59.9,3.7,Sample
2022/02/15 20:49:00,0.0,38.7,2.1,11.19,60.1,3.7,Sample
2022/02/15 20:50:00,0.0,38.5,1.9,11.13,60.2,3.7,Sample
2022/02/15 20:51:00,0.0,38.6,2.3,11.08,60.2,3.7,Sample
2022/02/15 20:52:00,0.0,38.0,1.8,11.03,60.3,3.6,Sample
2022/02/15 20:53:00,0.0,38.0,1.7,11.13,60.3,3.7,Sample
2022/02/15 20:54:00,0.0,38.5,1.9,11.21,60.2,3.8,Sample
2022/02/15 20:55:00,0.0,38.2,1.5,11.19,60.2,3.7,Sample
2022/02/15 20:56:00,0.0,39.2,1.7,11.21,60.2,3.8,Sample
2022/02/15 20:57:00,0.0,38.3,1.6,11.27,60.0,3.8,Sample
2022/02/15 20:58:00,0.0,38.7,1.5,11.28,60.0,3.8,Sample
2022/02/15 20:59:00,0.0,38.8,1.6,11.20,60.1,3.7,Sample
2022/02/15 21:00:00,0.0,39.1,1.4,11.27,60.1,3.8,Sample
2022/02/15 21:01:00,0.0,39.1,1.5,11.18,60.3,3.8,Sample
2022/02/15 21:02:00,0.0,38.7,1.6,11.06,60.5,3.7,Sample
2022/02/15 21:03:00,0.0,38.3,1.6,10.97,60.5,3.6,Sample
2022/02/15 21:04:00,0.0,38.8,1.3,11.10,60.6,3.8,Sample
2022/02/15 21:05:00,0.0,38.9,1.4,11.08,60.4,3.7,Sample
2022/02/15 21:06:00,0.0,38.3,1.6,11.12,60.3,3.7,Sample
2022/02/15 21:07:00,0.0,38.6,1.6,11.10,60.3,3.7,Sample
2022/02/15 21:08:00,0.0,39.4,1.5,11.14,60.3,3.7,Sample
2022/02/15 21:09:00,0.0,38.9,1.6,11.09,60.3,3.7,Sample
2022/02/15 21:10:00,0.0,37.7,1.6,11.07,60.5,3.7,Sample
2022/02/15 21:11:00,0.0,37.7,1.3,11.01,60.8,3.7,Sample
2022/02/15 21:12:00,0.0,38.1,1.4,10.98,60.9,3.7,Sample
2022/02/15 21:13:00,0.0,38.0,1.3,10.90,61.1,3.7,Sample
2022/02/15 21:14:00,0.0,37.8,1.5,10.88,61.3,3.7,Sample
2022/02/15 21:15:00,0.0,37.5,1.3,10.79,61.4,3.6,Sample
2022/02/15 21:16:00,0.0,38.1,1.5,10.85,61.5,3.7,Sample
2022/02/15 21:17:00,0.0,38.6,1.4,10.73,61.6,3.6,Sample
2022/02/15 21:18:00,0.0,37.9,1.5,10.58,61.9,3.6,Sample
2022/02/15 21:19:00,0.0,37.9,1.6,10.56,62.2,3.6,Sample
2022/02/15 21:20:00,0.0,37.9,1.5,10.62,62.2,3.7,Sample
2022/02/15 21:21:00,0.0,37.8,1.4,10.62,62.1,3.7,Sample
2022/02/15 21:22:00,0.0,37.7,1.6,10.58,62.3,3.7,Sample
2022/02/15 21:23:00,0.0,37.8,1.4,10.57,62.4,3.7,Sample
2022/02/15 21:24:00,0.0,38.0,1.3,10.57,62.5,3.7,Sample
2022/02/15 21:25:00,0.0,38.3,1.4,10.67,62.5,3.8,Sample
2022/02/15 21:26:00,0.0,37.9,1.4,10.60,62.5,3.7,Sample
2022/02/15 21:27:00,0.0,37.9,1.3,10.58,62.5,3.7,Sample
2022/02/15 21:28:00,0.0,37.8,1.7,10.56,62.5,3.7,Sample
2022/02/15 21:29:00,0.0,37.8,1.8,10.54,62.6,3.7,Sample
2022/02/15 21:30:00,0.0,37.1,1.7,10.38,62.8,3.6,Sample
2022/02/15 21:31:00,0.0,36.1,1.8,10.32,62.6,3.5,Sample
2022/02/15 21:32:00,0.0,35.8,1.6,10.24,63.3,3.6,Sample
2022/02/15 21:33:00,0.0,36.0,1.6,10.12,63.8,3.6,Sample
2022/02/15 21:34:00,0.0,36.5,1.7,10.12,64.2,3.6,Sample
2022/02/15 21:35:00,0.0,36.9,1.8,10.18,64.2,3.7,Sample
2022/02/15 21:36:00,0.0,36.9,1.6,10.16,64.1,3.7,Sample
2022/02/15 21:37:00,0.0,36.9,1.5,10.18,64.2,3.7,Sample
2022/02/15 21:38:00,0.0,36.9,1.6,10.14,64.2,3.7,Sample
2022/02/15 21:39:00,0.0,36.9,1.5,10.18,64.2,3.7,Sample
2022/02/15 21:40:00,0.0,36.7,1.6,10.08,64.4,3.7,Sample
2022/02/15 21:41:00,0.0,36.5,1.6,10.01,64.9,3.7,Sample
2022/02/15 21:42:00,0.0,36.6,1.5,10.01,65.3,3.8,Sample
2022/02/15 21:43:00,0.0,36.9,1.3,10.07,64.9,3.8,Sample
2022/02/15 21:44:00,0.0,36.3,1.3,9.91,65.8,3.8,Sample
2022/02/15 21:45:00,0.0,35.6,1.5,9.88,66.4,3.9,Sample
2022/02/15 21:46:00,0.0,35.7,1.5,9.86,66.3,3.9,Sample
2022/02/15 21:47:00,0.0,36.7,1.6,10.07,65.3,3.9,Sample
2022/02/15 21:48:00,0.0,36.6,1.3,10.18,64.0,3.7,Sample
2022/02/15 21:49:00,0.0,35.4,1.6,10.05,63.9,3.5,Sample
2022/02/15 21:50:00,0.0,35.6,1.4,10.11,63.7,3.5,Sample
2022/02/15 21:51:00,0.0,36.6,1.5,10.10,63.7,3.5,Sample
2022/02/15 21:52:00,0.0,36.1,1.5,10.12,63.6,3.5,Sample
2022/02/15 21:53:00,0.0,36.7,1.6,10.28,63.3,3.6,Sample
2022/02/15 21:54:00,0.0,36.9,1.4,10.28,63.1,3.6,Sample
2022/02/15 21:55:00,0.0,36.6,1.5,10.30,62.9,3.5,Sample
2022/02/15 21:56:00,0.0,36.8,1.6,10.32,62.5,3.5,Sample
2022/02/15 21:57:00,0.0,37.3,1.6,10.39,62.6,3.6,Sample
2022/02/15 21:58:00,0.0,37.2,1.6,10.35,62.6,3.5,Sample
2022/02/15 21:59:00,0.0,36.9,1.6,10.27,62.8,3.5,Sample
2022/02/15 22:00:00,0.0,37.2,1.6,10.30,62.8,3.5,Sample
2022/02/15 22:01:00,0.0,37.2,1.6,10.30,62.6,3.5,Sample
2022/02/15 22:02:00,0.0,38.1,1.4,10.46,62.3,3.5,Sample
2022/02/15 22:03:00,0.0,38.2,1.7,10.62,61.8,3.6,Sample
2022/02/15 22:04:00,0.0,37.8,1.6,10.60,61.5,3.5,Sample
2022/02/15 22:05:00,0.0,37.6,1.5,10.70,61.3,3.6,Sample
2022/02/15 22:06:00,0.0,37.4,1.4,10.67,61.0,3.5,Sample
2022/02/15 22:07:00,0.0,37.4,1.4,10.67,61.0,3.5,Sample
2022/02/15 22:08:00,0.0,37.8,1.5,10.69,61.0,3.5,Sample
2022/02/15 22:09:00,0.0,37.8,1.4,10.64,61.0,3.4,Sample
2022/02/15 22:10:00,0.0,38.3,1.5,10.84,60.6,3.5,Sample
2022/02/15 22:11:00,0.0,38.6,1.6,10.81,60.4,3.4,Sample
2022/02/15 22:12:00,0.0,38.2,1.6,10.82,60.2,3.4,Sample
